SOURCE LANGUAGE,TARGET LANGUAGE,TRANSLATION ENGINE,IS PREFERRED ENGINE?
sk,ba,Yandex,False
sk,be,Yandex,False
sk,be-tarask,Yandex,False
sk,bn,Yandex,False
sk,bg,Yandex,False
sk,bs,Yandex,False
sk,ca,Yandex,False
sk,ceb,Yandex,False
sk,cs,Yandex,False
sk,cv,Yandex,False
sk,cy,Yandex,False
sk,da,Yandex,False
sk,de,Yandex,False
sk,el,Yandex,False
sk,en,Yandex,False
sk,eo,Yandex,False
sk,es,Yandex,False
sk,et,Yandex,False
sk,eu,Yandex,False
sk,fa,Yandex,False
sk,fi,Yandex,False
sk,fr,Yandex,False
sk,ga,Yandex,False
sk,gd,Yandex,False
sk,gl,Yandex,False
sk,gu,Yandex,False
sk,he,Yandex,False
sk,hi,Yandex,False
sk,hr,Yandex,False
sk,ht,Yandex,False
sk,hu,Yandex,False
sk,hy,Yandex,False
sk,id,Yandex,False
sk,is,Yandex,False
sk,it,Yandex,False
sk,ja,Yandex,False
sk,jv,Yandex,False
sk,ka,Yandex,False
sk,kk,Yandex,False
sk,km,Yandex,False
sk,kn,Yandex,False
sk,ko,Yandex,False
sk,ky,Yandex,False
sk,la,Yandex,False
sk,lb,Yandex,False
sk,lo,Yandex,False
sk,lt,Yandex,False
sk,lv,Yandex,False
sk,mi,Yandex,False
sk,mg,Yandex,False
sk,mhr,Yandex,False
sk,ml,Yandex,False
sk,mk,Yandex,False
sk,mn,Yandex,False
sk,mrj,Yandex,False
sk,mr,Yandex,False
sk,ms,Yandex,False
sk,mt,Yandex,False
sk,my,Yandex,False
sk,nb,Yandex,False
sk,ne,Yandex,False
sk,nl,Yandex,False
sk,pa,Yandex,False
sk,pap,Yandex,False
sk,pl,Yandex,False
sk,pt,Yandex,False
sk,ro,Yandex,False
sk,ru,Yandex,False
sk,sah,Yandex,False
sk,sh,Yandex,False
sk,si,Yandex,False
sk,simple,Yandex,False
sk,sl,Yandex,False
sk,sq,Yandex,False
sk,sr,Yandex,False
sk,su,Yandex,False
sk,sv,Yandex,False
sk,sw,Yandex,False
sk,ta,Yandex,False
sk,te,Yandex,False
sk,tg,Yandex,False
sk,th,Yandex,False
sk,tl,Yandex,False
sk,tr,Yandex,False
sk,tt,Yandex,False
sk,udm,Yandex,False
sk,uk,Yandex,False
sk,ur,Yandex,False
sk,uz,Yandex,False
sk,vi,Yandex,False
sk,wuu,Yandex,False
sk,xh,Yandex,False
sk,yi,Yandex,False
sk,zh,Yandex,False
sl,af,Yandex,False
sl,am,Yandex,False
sl,ar,Yandex,False
sl,az,Yandex,False
sl,ba,Yandex,False
sl,be,Yandex,False
sl,be-tarask,Yandex,False
sl,bn,Yandex,False
sl,bg,Yandex,False
sl,bs,Yandex,False
sl,ca,Yandex,False
sl,ceb,Yandex,False
sl,cs,Yandex,False
sl,cv,Yandex,False
sl,cy,Yandex,False
sl,da,Yandex,False
sl,de,Yandex,False
sl,el,Yandex,False
sl,en,Yandex,False
sl,eo,Yandex,False
sl,es,Yandex,False
sl,et,Yandex,False
sl,eu,Yandex,False
sl,fa,Yandex,False
sl,fi,Yandex,False
sl,fr,Yandex,False
sl,ga,Yandex,False
sl,gd,Yandex,False
sl,gl,Yandex,False
sl,gu,Yandex,False
sl,he,Yandex,False
sl,hi,Yandex,False
sl,hr,Yandex,False
sl,ht,Yandex,False
sl,hu,Yandex,False
sl,hy,Yandex,False
sl,id,Yandex,False
sl,is,Yandex,False
sl,it,Yandex,False
sl,ja,Yandex,False
sl,jv,Yandex,False
sl,ka,Yandex,False
sl,kk,Yandex,False
sl,km,Yandex,False
sl,kn,Yandex,False
sl,ko,Yandex,False
sl,ky,Yandex,False
sl,la,Yandex,False
sl,lb,Yandex,False
sl,lo,Yandex,False
sl,lt,Yandex,False
sl,lv,Yandex,False
sl,mi,Yandex,False
sl,mg,Yandex,False
sl,mhr,Yandex,False
sl,ml,Yandex,False
sl,mk,Yandex,False
sl,mn,Yandex,False
sl,mrj,Yandex,False
sl,mr,Yandex,False
sl,ms,Yandex,False
sl,mt,Yandex,False
sl,my,Yandex,False
sl,nb,Yandex,False
sl,ne,Yandex,False
sl,nl,Yandex,False
sl,pa,Yandex,False
sl,pap,Yandex,False
sl,pl,Yandex,False
sl,pt,Yandex,False
sl,ro,Yandex,False
sl,ru,Yandex,False
sl,sah,Yandex,False
sl,sh,Yandex,False
sl,si,Yandex,False
sl,simple,Yandex,False
sl,sk,Yandex,False
sl,sq,Yandex,False
sl,sr,Yandex,False
sl,su,Yandex,False
sl,sv,Yandex,False
sl,sw,Yandex,False
sl,ta,Yandex,False
sl,te,Yandex,False
sl,tg,Yandex,False
sl,th,Yandex,False
sl,tl,Yandex,False
sl,tr,Yandex,False
sl,tt,Yandex,False
sl,udm,Yandex,False
sl,uk,Yandex,False
sl,ur,Yandex,False
sl,uz,Yandex,False
sl,vi,Yandex,False
sl,wuu,Yandex,False
sl,xh,Yandex,False
sl,yi,Yandex,False
sl,zh,Yandex,False
sq,af,Yandex,False
sq,am,Yandex,False
sq,ar,Yandex,False
sq,az,Yandex,False
sq,ba,Yandex,False
sq,be,Yandex,False
sq,be-tarask,Yandex,False
sq,bn,Yandex,False
sq,bg,Yandex,False
sq,bs,Yandex,False
sq,ca,Yandex,False
sq,ceb,Yandex,False
sq,cs,Yandex,False
sq,cv,Yandex,False
sq,cy,Yandex,False
sq,da,Yandex,False
sq,de,Yandex,False
sq,el,Yandex,False
sq,en,Yandex,False
sq,eo,Yandex,False
sq,es,Yandex,False
sq,et,Yandex,False
sq,eu,Yandex,False
sq,fa,Yandex,False
sq,fi,Yandex,False
sq,fr,Yandex,False
sq,ga,Yandex,False
sq,gd,Yandex,False
sq,gl,Yandex,False
sq,gu,Yandex,False
sq,he,Yandex,False
sq,hi,Yandex,False
sq,hr,Yandex,False
sq,ht,Yandex,False
sq,hu,Yandex,False
sq,hy,Yandex,False
sq,id,Yandex,False
sq,is,Yandex,False
sq,it,Yandex,False
sq,ja,Yandex,False
sq,jv,Yandex,False
sq,ka,Yandex,False
sq,kk,Yandex,False
sq,km,Yandex,False
sq,kn,Yandex,False
sq,ko,Yandex,False
sq,ky,Yandex,False
sq,la,Yandex,False
sq,lb,Yandex,False
sq,lo,Yandex,False
sq,lt,Yandex,False
sq,lv,Yandex,False
sq,mi,Yandex,False
sq,mg,Yandex,False
sq,mhr,Yandex,False
sq,ml,Yandex,False
sq,mk,Yandex,False
sq,mn,Yandex,False
sq,mrj,Yandex,False
sq,mr,Yandex,False
sq,ms,Yandex,False
sq,mt,Yandex,False
sq,my,Yandex,False
sq,nb,Yandex,False
sq,ne,Yandex,False
sq,nl,Yandex,False
sq,pa,Yandex,False
sq,pap,Yandex,False
sq,pl,Yandex,False
sq,pt,Yandex,False
sq,ro,Yandex,False
sq,ru,Yandex,False
sq,sah,Yandex,False
sq,sh,Yandex,False
sq,si,Yandex,False
sq,simple,Yandex,False
sq,sk,Yandex,False
sq,sl,Yandex,False
sq,sr,Yandex,False
sq,su,Yandex,False
sq,sv,Yandex,False
sq,sw,Yandex,False
sq,ta,Yandex,False
sq,te,Yandex,False
sq,tg,Yandex,False
sq,th,Yandex,False
sq,tl,Yandex,False
sq,tr,Yandex,False
sq,tt,Yandex,False
sq,udm,Yandex,False
sq,uk,Yandex,False
sq,ur,Yandex,False
sq,uz,Yandex,False
sq,vi,Yandex,False
sq,wuu,Yandex,False
sq,xh,Yandex,False
sq,yi,Yandex,False
sq,zh,Yandex,False
sr,af,Yandex,False
sr,am,Yandex,False
sr,ar,Yandex,False
sr,az,Yandex,False
sr,ba,Yandex,False
sr,be,Yandex,False
sr,be-tarask,Yandex,False
sr,bn,Yandex,False
sr,bg,Yandex,False
sr,bs,Yandex,False
sr,ca,Yandex,False
sr,ceb,Yandex,False
sr,cs,Yandex,False
sr,cv,Yandex,False
sr,cy,Yandex,False
sr,da,Yandex,False
sr,de,Yandex,False
sr,el,Yandex,False
sr,en,Yandex,False
sr,eo,Yandex,False
sr,es,Yandex,False
sr,et,Yandex,False
sr,eu,Yandex,False
sr,fa,Yandex,False
sr,fi,Yandex,False
sr,fr,Yandex,False
sr,ga,Yandex,False
sr,gd,Yandex,False
sr,gl,Yandex,False
sr,gu,Yandex,False
sr,he,Yandex,False
sr,hi,Yandex,False
sr,hr,Yandex,False
sr,ht,Yandex,False
sr,hu,Yandex,False
sr,hy,Yandex,False
sr,id,Yandex,False
sr,is,Yandex,False
sr,it,Yandex,False
sr,ja,Yandex,False
sr,jv,Yandex,False
sr,ka,Yandex,False
sr,kk,Yandex,False
sr,km,Yandex,False
sr,kn,Yandex,False
sr,ko,Yandex,False
sr,ky,Yandex,False
sr,la,Yandex,False
sr,lb,Yandex,False
sr,lo,Yandex,False
sr,lt,Yandex,False
sr,lv,Yandex,False
sr,mi,Yandex,False
sr,mg,Yandex,False
sr,mhr,Yandex,False
sr,ml,Yandex,False
sr,mk,Yandex,False
sr,mn,Yandex,False
sr,mrj,Yandex,False
sr,mr,Yandex,False
sr,ms,Yandex,False
sr,mt,Yandex,False
sr,my,Yandex,False
sr,nb,Yandex,False
sr,ne,Yandex,False
sr,nl,Yandex,False
sr,pa,Yandex,False
sr,pap,Yandex,False
sr,pl,Yandex,False
sr,pt,Yandex,False
sr,ro,Yandex,False
sr,ru,Yandex,False
sr,sah,Yandex,False
sr,sh,Yandex,False
sr,si,Yandex,False
sr,simple,Yandex,False
sr,sk,Yandex,False
sr,sl,Yandex,False
sr,sq,Yandex,False
sr,su,Yandex,False
sr,sv,Yandex,False
sr,sw,Yandex,False
sr,ta,Yandex,False
sr,te,Yandex,False
sr,tg,Yandex,False
sr,th,Yandex,False
sr,tl,Yandex,False
sr,tr,Yandex,False
sr,tt,Yandex,False
sr,udm,Yandex,False
sr,uk,Yandex,False
sr,ur,Yandex,False
sr,uz,Yandex,False
sr,vi,Yandex,False
sr,wuu,Yandex,False
sr,xh,Yandex,False
sr,yi,Yandex,False
sr,zh,Yandex,False
su,af,Yandex,False
su,am,Yandex,False
su,ar,Yandex,False
su,az,Yandex,False
su,ba,Yandex,False
su,be,Yandex,False
su,be-tarask,Yandex,False
su,bn,Yandex,False
su,bg,Yandex,False
su,bs,Yandex,False
su,ca,Yandex,False
su,ceb,Yandex,False
su,cs,Yandex,False
su,cv,Yandex,False
su,cy,Yandex,False
su,da,Yandex,False
su,de,Yandex,False
su,el,Yandex,False
su,en,Yandex,False
su,eo,Yandex,False
su,es,Yandex,False
su,et,Yandex,False
su,eu,Yandex,False
su,fa,Yandex,False
su,fi,Yandex,False
su,fr,Yandex,False
su,ga,Yandex,False
su,gd,Yandex,False
su,gl,Yandex,False
su,gu,Yandex,False
su,he,Yandex,False
su,hi,Yandex,False
su,hr,Yandex,False
su,ht,Yandex,False
su,hu,Yandex,False
su,hy,Yandex,False
su,id,Yandex,False
su,is,Yandex,False
su,it,Yandex,False
su,ja,Yandex,False
su,jv,Yandex,False
su,ka,Yandex,False
su,kk,Yandex,False
su,km,Yandex,False
su,kn,Yandex,False
su,ko,Yandex,False
su,ky,Yandex,False
su,la,Yandex,False
su,lb,Yandex,False
su,lo,Yandex,False
su,lt,Yandex,False
su,lv,Yandex,False
su,mi,Yandex,False
su,mg,Yandex,False
su,mhr,Yandex,False
su,ml,Yandex,False
su,mk,Yandex,False
su,mn,Yandex,False
su,mrj,Yandex,False
su,mr,Yandex,False
su,ms,Yandex,False
su,mt,Yandex,False
su,my,Yandex,False
su,nb,Yandex,False
su,ne,Yandex,False
su,nl,Yandex,False
su,pa,Yandex,False
su,pap,Yandex,False
su,pl,Yandex,False
su,pt,Yandex,False
su,ro,Yandex,False
su,ru,Yandex,False
su,sah,Yandex,False
su,sh,Yandex,False
su,si,Yandex,False
su,simple,Yandex,False
su,sk,Yandex,False
su,sl,Yandex,False
su,sq,Yandex,False
su,sr,Yandex,False
su,sv,Yandex,False
su,sw,Yandex,False
su,ta,Yandex,False
su,te,Yandex,False
su,tg,Yandex,False
su,th,Yandex,False
su,tl,Yandex,False
su,tr,Yandex,False
su,tt,Yandex,False
su,udm,Yandex,False
su,uk,Yandex,False
su,ur,Yandex,False
su,uz,Yandex,False
su,vi,Yandex,False
su,wuu,Yandex,False
su,xh,Yandex,False
su,yi,Yandex,False
su,zh,Yandex,False
sv,af,Yandex,False
sv,am,Yandex,False
sv,ar,Yandex,False
sv,az,Yandex,False
sv,ba,Yandex,False
sv,be,Yandex,False
sv,be-tarask,Yandex,False
sv,bn,Yandex,False
sv,bg,Yandex,False
sv,bs,Yandex,False
sv,ca,Yandex,False
sv,ceb,Yandex,False
sv,cs,Yandex,False
sv,cv,Yandex,False
sv,cy,Yandex,False
sv,da,Yandex,False
sv,de,Yandex,False
sv,el,Yandex,False
sv,en,Yandex,False
sv,eo,Yandex,False
sv,es,Yandex,False
sv,et,Yandex,False
sv,eu,Yandex,False
sv,fa,Yandex,False
sv,fi,Yandex,False
sv,fr,Yandex,False
sv,ga,Yandex,False
sv,gd,Yandex,False
sv,gl,Yandex,False
sv,gu,Yandex,False
sv,he,Yandex,False
sv,hi,Yandex,False
sv,hr,Yandex,False
sv,ht,Yandex,False
sv,hu,Yandex,False
sv,hy,Yandex,False
sv,id,Yandex,False
sv,is,Yandex,False
sv,it,Yandex,False
sv,ja,Yandex,False
sv,jv,Yandex,False
sv,ka,Yandex,False
sv,kk,Yandex,False
sv,km,Yandex,False
sv,kn,Yandex,False
sv,ko,Yandex,False
sv,ky,Yandex,False
sv,la,Yandex,False
sv,lb,Yandex,False
sv,lo,Yandex,False
sv,lt,Yandex,False
sv,lv,Yandex,False
sv,mi,Yandex,False
sv,mg,Yandex,False
sv,mhr,Yandex,False
sv,ml,Yandex,False
sv,mk,Yandex,False
sv,mn,Yandex,False
sv,mrj,Yandex,False
sv,mr,Yandex,False
sv,ms,Yandex,False
sv,mt,Yandex,False
sv,my,Yandex,False
sv,nb,Yandex,False
sv,ne,Yandex,False
sv,nl,Yandex,False
sv,pa,Yandex,False
sv,pap,Yandex,False
sv,pl,Yandex,False
sv,pt,Yandex,False
sv,ro,Yandex,False
sv,ru,Yandex,False
sv,sah,Yandex,False
sv,sh,Yandex,False
sv,si,Yandex,False
sv,simple,Yandex,False
sv,sk,Yandex,False
sv,sl,Yandex,False
sv,sq,Yandex,False
sv,sr,Yandex,False
sv,su,Yandex,False
sv,sw,Yandex,False
sv,ta,Yandex,False
sv,te,Yandex,False
sv,tg,Yandex,False
sv,th,Yandex,False
sv,tl,Yandex,False
sv,tr,Yandex,False
sv,tt,Yandex,False
sv,udm,Yandex,False
sv,uk,Yandex,False
sv,ur,Yandex,False
sv,uz,Yandex,False
sv,vi,Yandex,False
sv,wuu,Yandex,False
sv,xh,Yandex,False
sv,yi,Yandex,False
sv,zh,Yandex,False
sw,af,Yandex,False
sw,am,Yandex,False
sw,ar,Yandex,False
sw,az,Yandex,False
sw,ba,Yandex,False
sw,be,Yandex,False
sw,be-tarask,Yandex,False
sw,bn,Yandex,False
sw,bg,Yandex,False
sw,bs,Yandex,False
sw,ca,Yandex,False
sw,ceb,Yandex,False
sw,cs,Yandex,False
sw,cv,Yandex,False
sw,cy,Yandex,False
sw,da,Yandex,False
sw,de,Yandex,False
sw,el,Yandex,False
sw,en,Yandex,False
sw,eo,Yandex,False
sw,es,Yandex,False
sw,et,Yandex,False
sw,eu,Yandex,False
sw,fa,Yandex,False
sw,fi,Yandex,False
sw,fr,Yandex,False
sw,ga,Yandex,False
sw,gd,Yandex,False
sw,gl,Yandex,False
sw,gu,Yandex,False
sw,he,Yandex,False
sw,hi,Yandex,False
sw,hr,Yandex,False
sw,ht,Yandex,False
sw,hu,Yandex,False
sw,hy,Yandex,False
sw,id,Yandex,False
sw,is,Yandex,False
sw,it,Yandex,False
sw,ja,Yandex,False
sw,jv,Yandex,False
sw,ka,Yandex,False
sw,kk,Yandex,False
sw,km,Yandex,False
sw,kn,Yandex,False
sw,ko,Yandex,False
sw,ky,Yandex,False
sw,la,Yandex,False
sw,lb,Yandex,False
sw,lo,Yandex,False
sw,lt,Yandex,False
sw,lv,Yandex,False
sw,mi,Yandex,False
sw,mg,Yandex,False
sw,mhr,Yandex,False
sw,ml,Yandex,False
sw,mk,Yandex,False
sw,mn,Yandex,False
sw,mrj,Yandex,False
sw,mr,Yandex,False
sw,ms,Yandex,False
sw,mt,Yandex,False
sw,my,Yandex,False
sw,nb,Yandex,False
sw,ne,Yandex,False
sw,nl,Yandex,False
sw,pa,Yandex,False
sw,pap,Yandex,False
sw,pl,Yandex,False
sw,pt,Yandex,False
sw,ro,Yandex,False
sw,ru,Yandex,False
sw,sah,Yandex,False
sw,sh,Yandex,False
sw,si,Yandex,False
sw,simple,Yandex,False
sw,sk,Yandex,False
sw,sl,Yandex,False
sw,sq,Yandex,False
sw,sr,Yandex,False
sw,su,Yandex,False
sw,sv,Yandex,False
sw,ta,Yandex,False
sw,te,Yandex,False
sw,tg,Yandex,False
sw,th,Yandex,False
sw,tl,Yandex,False
sw,tr,Yandex,False
sw,tt,Yandex,False
sw,udm,Yandex,False
sw,uk,Yandex,False
sw,ur,Yandex,False
sw,uz,Yandex,False
sw,vi,Yandex,False
sw,wuu,Yandex,False
sw,xh,Yandex,False
sw,yi,Yandex,False
sw,zh,Yandex,False
ta,af,Yandex,False
ta,am,Yandex,False
ta,ar,Yandex,False
ta,az,Yandex,False
ta,ba,Yandex,False
ta,be,Yandex,False
ta,be-tarask,Yandex,False
ta,bn,Yandex,False
ta,bg,Yandex,False
ta,bs,Yandex,False
ta,ca,Yandex,False
ta,ceb,Yandex,False
ta,cs,Yandex,False
ta,cv,Yandex,False
ta,cy,Yandex,False
ta,da,Yandex,False
ta,de,Yandex,False
ta,el,Yandex,False
ta,en,Yandex,False
ta,eo,Yandex,False
ta,es,Yandex,False
ta,et,Yandex,False
ta,eu,Yandex,False
ta,fa,Yandex,False
ta,fi,Yandex,False
ta,fr,Yandex,False
ta,ga,Yandex,False
ta,gd,Yandex,False
ta,gl,Yandex,False
ta,gu,Yandex,False
ta,he,Yandex,False
ta,hi,Yandex,False
ta,hr,Yandex,False
ta,ht,Yandex,False
ta,hu,Yandex,False
ta,hy,Yandex,False
ta,id,Yandex,False
ta,is,Yandex,False
ta,it,Yandex,False
ta,ja,Yandex,False
ta,jv,Yandex,False
ta,ka,Yandex,False
ta,kk,Yandex,False
ta,km,Yandex,False
ta,kn,Yandex,False
ta,ko,Yandex,False
ta,ky,Yandex,False
ta,la,Yandex,False
ta,lb,Yandex,False
ta,lo,Yandex,False
ta,lt,Yandex,False
ta,lv,Yandex,False
ta,mi,Yandex,False
ta,mg,Yandex,False
ta,mhr,Yandex,False
ta,ml,Yandex,False
ta,mk,Yandex,False
ta,mn,Yandex,False
ta,mrj,Yandex,False
ta,mr,Yandex,False
ta,ms,Yandex,False
ta,mt,Yandex,False
ta,my,Yandex,False
ta,nb,Yandex,False
ta,ne,Yandex,False
ta,nl,Yandex,False
ta,pa,Yandex,False
ta,pap,Yandex,False
ta,pl,Yandex,False
ta,pt,Yandex,False
ta,ro,Yandex,False
ta,ru,Yandex,False
ta,sah,Yandex,False
ta,sh,Yandex,False
ta,si,Yandex,False
ta,simple,Yandex,False
ta,sk,Yandex,False
ta,sl,Yandex,False
ta,sq,Yandex,False
ta,sr,Yandex,False
ta,su,Yandex,False
ta,sv,Yandex,False
ta,sw,Yandex,False
ta,te,Yandex,False
ta,tg,Yandex,False
ta,th,Yandex,False
ta,tl,Yandex,False
ta,tr,Yandex,False
ta,tt,Yandex,False
ta,udm,Yandex,False
ta,uk,Yandex,False
ta,ur,Yandex,False
ta,uz,Yandex,False
ta,vi,Yandex,False
ta,wuu,Yandex,False
ta,xh,Yandex,False
ta,yi,Yandex,False
ta,zh,Yandex,False
te,af,Yandex,False
te,am,Yandex,False
te,ar,Yandex,False
te,az,Yandex,False
te,ba,Yandex,False
te,be,Yandex,False
te,be-tarask,Yandex,False
te,bn,Yandex,False
te,bg,Yandex,False
te,bs,Yandex,False
te,ca,Yandex,False
te,ceb,Yandex,False
te,cs,Yandex,False
te,cv,Yandex,False
te,cy,Yandex,False
te,da,Yandex,False
te,de,Yandex,False
te,el,Yandex,False
te,en,Yandex,False
te,eo,Yandex,False
te,es,Yandex,False
te,et,Yandex,False
te,eu,Yandex,False
te,fa,Yandex,False
te,fi,Yandex,False
te,fr,Yandex,False
te,ga,Yandex,False
te,gd,Yandex,False
te,gl,Yandex,False
te,gu,Yandex,False
te,he,Yandex,False
te,hi,Yandex,False
te,hr,Yandex,False
te,ht,Yandex,False
te,hu,Yandex,False
te,hy,Yandex,False
te,id,Yandex,False
te,is,Yandex,False
te,it,Yandex,False
te,ja,Yandex,False
te,jv,Yandex,False
te,ka,Yandex,False
te,kk,Yandex,False
te,km,Yandex,False
te,kn,Yandex,False
te,ko,Yandex,False
te,ky,Yandex,False
te,la,Yandex,False
te,lb,Yandex,False
te,lo,Yandex,False
te,lt,Yandex,False
te,lv,Yandex,False
te,mi,Yandex,False
te,mg,Yandex,False
te,mhr,Yandex,False
te,ml,Yandex,False
te,mk,Yandex,False
te,mn,Yandex,False
te,mrj,Yandex,False
te,mr,Yandex,False
te,ms,Yandex,False
te,mt,Yandex,False
te,my,Yandex,False
te,nb,Yandex,False
te,ne,Yandex,False
te,nl,Yandex,False
te,pa,Yandex,False
te,pap,Yandex,False
te,pl,Yandex,False
te,pt,Yandex,False
te,ro,Yandex,False
te,ru,Yandex,False
te,sah,Yandex,False
te,sh,Yandex,False
te,si,Yandex,False
te,simple,Yandex,False
te,sk,Yandex,False
te,sl,Yandex,False
te,sq,Yandex,False
te,sr,Yandex,False
te,su,Yandex,False
te,sv,Yandex,False
te,sw,Yandex,False
te,ta,Yandex,False
te,tg,Yandex,False
te,th,Yandex,False
te,tl,Yandex,False
te,tr,Yandex,False
te,tt,Yandex,False
te,udm,Yandex,False
te,uk,Yandex,False
te,ur,Yandex,False
te,uz,Yandex,False
te,vi,Yandex,False
te,wuu,Yandex,False
te,xh,Yandex,False
te,yi,Yandex,False
te,zh,Yandex,False
tg,af,Yandex,False
tg,am,Yandex,False
tg,ar,Yandex,False
tg,az,Yandex,False
tg,ba,Yandex,False
tg,be,Yandex,False
tg,be-tarask,Yandex,False
tg,bn,Yandex,False
tg,bg,Yandex,False
tg,bs,Yandex,False
tg,ca,Yandex,False
tg,ceb,Yandex,False
tg,cs,Yandex,False
tg,cv,Yandex,False
tg,cy,Yandex,False
tg,da,Yandex,False
tg,de,Yandex,False
tg,el,Yandex,False
tg,en,Yandex,False
tg,eo,Yandex,False
tg,es,Yandex,False
tg,et,Yandex,False
tg,eu,Yandex,False
tg,fa,Yandex,False
tg,fi,Yandex,False
tg,fr,Yandex,False
tg,ga,Yandex,False
tg,gd,Yandex,False
tg,gl,Yandex,False
tg,gu,Yandex,False
tg,he,Yandex,False
tg,hi,Yandex,False
tg,hr,Yandex,False
tg,ht,Yandex,False
tg,hu,Yandex,False
tg,hy,Yandex,False
tg,id,Yandex,False
tg,is,Yandex,False
tg,it,Yandex,False
tg,ja,Yandex,False
tg,jv,Yandex,False
tg,ka,Yandex,False
tg,kk,Yandex,False
tg,km,Yandex,False
tg,kn,Yandex,False
tg,ko,Yandex,False
tg,ky,Yandex,False
tg,la,Yandex,False
tg,lb,Yandex,False
tg,lo,Yandex,False
tg,lt,Yandex,False
tg,lv,Yandex,False
tg,mi,Yandex,False
tg,mg,Yandex,False
tg,mhr,Yandex,False
tg,ml,Yandex,False
tg,mk,Yandex,False
tg,mn,Yandex,False
tg,mrj,Yandex,False
tg,mr,Yandex,False
tg,ms,Yandex,False
tg,mt,Yandex,False
tg,my,Yandex,False
tg,nb,Yandex,False
tg,ne,Yandex,False
tg,nl,Yandex,False
tg,pa,Yandex,False
tg,pap,Yandex,False
tg,pl,Yandex,False
tg,pt,Yandex,False
tg,ro,Yandex,False
tg,ru,Yandex,False
tg,sah,Yandex,False
tg,sh,Yandex,False
tg,si,Yandex,False
tg,simple,Yandex,False
tg,sk,Yandex,False
tg,sl,Yandex,False
tg,sq,Yandex,False
tg,sr,Yandex,False
tg,su,Yandex,False
tg,sv,Yandex,False
tg,sw,Yandex,False
tg,ta,Yandex,False
tg,te,Yandex,False
tg,th,Yandex,False
tg,tl,Yandex,False
tg,tr,Yandex,False
tg,tt,Yandex,False
tg,udm,Yandex,False
tg,uk,Yandex,False
tg,ur,Yandex,False
tg,uz,Yandex,False
tg,vi,Yandex,False
tg,wuu,Yandex,False
tg,xh,Yandex,False
tg,yi,Yandex,False
tg,zh,Yandex,False
th,af,Yandex,False
th,am,Yandex,False
th,ar,Yandex,False
th,az,Yandex,False
th,ba,Yandex,False
th,be,Yandex,False
th,be-tarask,Yandex,False
th,bn,Yandex,False
th,bg,Yandex,False
th,bs,Yandex,False
th,ca,Yandex,False
th,ceb,Yandex,False
th,cs,Yandex,False
th,cv,Yandex,False
th,cy,Yandex,False
th,da,Yandex,False
th,de,Yandex,False
th,el,Yandex,False
th,en,Yandex,False
th,eo,Yandex,False
th,es,Yandex,False
th,et,Yandex,False
th,eu,Yandex,False
th,fa,Yandex,False
th,fi,Yandex,False
th,fr,Yandex,False
th,ga,Yandex,False
th,gd,Yandex,False
th,gl,Yandex,False
th,gu,Yandex,False
th,he,Yandex,False
th,hi,Yandex,False
th,hr,Yandex,False
th,ht,Yandex,False
th,hu,Yandex,False
th,hy,Yandex,False
th,id,Yandex,False
th,is,Yandex,False
th,it,Yandex,False
th,ja,Yandex,False
th,jv,Yandex,False
th,ka,Yandex,False
th,kk,Yandex,False
th,km,Yandex,False
th,kn,Yandex,False
th,ko,Yandex,False
th,ky,Yandex,False
th,la,Yandex,False
th,lb,Yandex,False
th,lo,Yandex,False
th,lt,Yandex,False
th,lv,Yandex,False
th,mi,Yandex,False
th,mg,Yandex,False
th,mhr,Yandex,False
th,ml,Yandex,False
th,mk,Yandex,False
th,mn,Yandex,False
th,mrj,Yandex,False
th,mr,Yandex,False
th,ms,Yandex,False
th,mt,Yandex,False
th,my,Yandex,False
th,nb,Yandex,False
th,ne,Yandex,False
th,nl,Yandex,False
th,pa,Yandex,False
th,pap,Yandex,False
th,pl,Yandex,False
th,pt,Yandex,False
th,ro,Yandex,False
th,ru,Yandex,False
th,sah,Yandex,False
th,sh,Yandex,False
th,si,Yandex,False
th,simple,Yandex,False
th,sk,Yandex,False
th,sl,Yandex,False
th,sq,Yandex,False
th,sr,Yandex,False
th,su,Yandex,False
th,sv,Yandex,False
th,sw,Yandex,False
th,ta,Yandex,False
th,te,Yandex,False
th,tg,Yandex,False
th,tl,Yandex,False
th,tr,Yandex,False
th,tt,Yandex,False
th,udm,Yandex,False
th,uk,Yandex,False
th,ur,Yandex,False
th,uz,Yandex,False
th,vi,Yandex,False
th,wuu,Yandex,False
th,xh,Yandex,False
th,yi,Yandex,False
th,zh,Yandex,False
tl,af,Yandex,False
tl,am,Yandex,False
tl,ar,Yandex,False
tl,az,Yandex,False
tl,ba,Yandex,False
tl,be,Yandex,False
tl,be-tarask,Yandex,False
tl,bn,Yandex,False
tl,bg,Yandex,False
tl,bs,Yandex,False
tl,ca,Yandex,False
tl,ceb,Yandex,False
tl,cs,Yandex,False
tl,cv,Yandex,False
tl,cy,Yandex,False
tl,da,Yandex,False
tl,de,Yandex,False
tl,el,Yandex,False
tl,en,Yandex,False
tl,eo,Yandex,False
tl,es,Yandex,False
tl,et,Yandex,False
tl,eu,Yandex,False
tl,fa,Yandex,False
tl,fi,Yandex,False
tl,fr,Yandex,False
tl,ga,Yandex,False
tl,gd,Yandex,False
tl,gl,Yandex,False
tl,gu,Yandex,False
tl,he,Yandex,False
tl,hi,Yandex,False
tl,hr,Yandex,False
